location	region	model	purchase_date	cost	source	path
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-4U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-1U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-4U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	DL380 G3	1407277200	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-2U	1428107040	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	19 Inch 1U Shelf	1407277200	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-3U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-4U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	AR8101BLK-8U	1408588740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	280R	1407277200	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-1 -> D-1-6	San Jose	280R	1407277200	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	WS-C6509	1407277260	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	AR8101BLK-1U	1408648800	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	Trinzic 820	1426299600	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	Trinzic 820	1426299600	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	KX432 Rackmount	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	AR8101BLK-2U	1462840140	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	AR8101BLK-2U	1443568020	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	AR8101BLK-4U	1443568020	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	WS-C6509	1407277320	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	RDP-175 (Closed View)	1407277260	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-0	San Jose	AR8426A	1407277260	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-8U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	RM 10 Outlets	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-3U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	RM 10 Outlets	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-2U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	WS-C3524T-XL-EN	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	Trinzic 820	1429140060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	Trinzic 820	1429140060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	SSG-550-001	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	SSG-550-001	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-2U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	DL380 G6 - SFF	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	DL320 G6	1407277380	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-8U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-1	San Jose	AR8101BLK-8U	1408649280	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-8U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-8U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-1U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-2U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	WS-C3524T-XL-EN	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	RM 10 Outlets	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-1U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-2U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-4U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-8U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-2U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-3U	1412274900	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-2	San Jose	AR8101BLK-4U	1407277440	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-2U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-8U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-1U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8426A	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	CP48BL	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	WS-C2924-XL-A	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-2U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	T 105	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-2U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-4U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-8U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	DL185 G5	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	DL180 G6 - 25 SFF	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	19 Inch 1U Shelf	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	CSE-936E1-R900B	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	19 Inch 1U Shelf	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	AR8101BLK-1U	1408650060	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	RM 10 Outlets	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-3	San Jose	1U Cable Manager	1407277500	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	19 Inch 1U Shelf	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-1U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-1U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8426A	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	WS-C3524T-XL-EN	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8425A	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1408732140	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1413316860	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1411416660	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-1U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	Sun Fire X4100	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-2U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	AR8101BLK-1U	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	19 Inch 1U Shelf	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	RM 10 Outlets	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-4	San Jose	RM 10 Outlets	1407277560	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-8U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	19 Inch 1U Shelf	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-1U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8426A	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	WS-C3524T-XL-EN	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-1U	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-2U	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	DL160 G5	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	DL160 G5	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	DL160 G5	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-2U	1413919860	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	SC113TQ-700CB	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	DL160 G5	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	DL160 G5	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-2U	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-4U	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	RM 10 Outlets	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-2U	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-8U	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	19 Inch 1U Shelf	1407277680	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-1U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-1U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-5	San Jose	AR8101BLK-1U	1407277620	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-6	San Jose	AR8101BLK-8U	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-6	San Jose	19 Inch 1U Shelf	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-6	San Jose	AR8101BLK-1U	1407277740	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
San Jose -> WTSR -> ROW-D-2 -> D-2-6	San Jose	AR8101BLK-1U	1407277860	None	Devices World Wide raritan_avocent.xlsx	data/raritan_ww/Devices World Wide raritan_avocent.xlsx
